ts_code,trade_date,close,pct_chg,score,volume_ratio,structure,ma10,ma20,macd_dif,macd_dea,rsi6,boll_mid,turnover,avg_turnover_5,atr_ratio,price_vs_ma20,tier,ma5,kdj_k,kdj_d,wr1,wr2,regime,entry_price,ret_1,ret_3,ret_5
563220.SH,20250604.000000,0.978000,0.410700,5,,,0.979000,0.981550,,,50.770943,,914336.059000,856350.051600,0.008910,-0.003617,A,0.975000,25.969878,25.920664,65.384613,24.999998,sideways,0.978000,0.004090,0.007157,0.009202
563360.SH,20250604.000000,0.996000,0.403200,5,,,0.997100,0.999500,,,50.556362,,335031.325000,337455.848600,0.008534,-0.003502,B,0.993200,26.180433,25.974521,65.384613,30.769228,sideways,0.996000,0.005020,0.009036,0.009036
563800.SH,20250604.000000,0.939000,0.427800,5,,,0.939700,0.942300,,,51.382313,,1465340.272000,1387523.075000,0.008672,-0.003502,A,0.936000,26.476264,25.826147,63.999997,24.999998,sideways,0.939000,0.003195,0.007455,0.008520
563880.SH,20250604.000000,0.972000,0.517100,6,,,0.972700,0.975250,,,51.461149,,423862.448000,394147.624000,0.008671,-0.003332,B,0.968800,24.518491,24.421323,65.384613,24.999998,sideways,0.972000,0.004115,0.008230,0.008230
159338.SZ,20250605.000000,0.945000,0.318500,3,,,0.941700,0.945500,,,57.147519,,2211268.236000,2143384.632800,0.008768,-0.000529,C,0.941000,33.915983,29.361435,51.999998,14.285713,sideways,0.945000,0.001058,-0.002116,0.006349
159351.SZ,20250605.000000,0.953580,0.311900,3,,,0.951110,0.954865,,,55.292032,,2950875.548000,2811899.320200,0.008586,-0.001346,C,0.950615,34.102383,30.337115,53.845553,14.283648,sideways,0.953580,0.001036,-0.002072,0.007254
159352.SZ,20250605.000000,0.983185,0.302700,3,,,0.979624,0.983432,,,57.927709,,2110952.328000,1978276.183000,0.008911,-0.000251,C,0.979031,35.560811,30.643344,49.999998,18.747629,sideways,0.983185,0.001006,-0.001006,0.006037
159353.SZ,20250605.000000,0.956262,0.312800,4,,,0.953379,0.957157,,,57.017436,,353455.782000,363581.872200,0.008465,-0.000935,B,0.952485,30.649873,26.626827,56.001768,21.434216,sideways,0.956262,0.001039,-0.001039,0.006238
159361.SZ,20250605.000000,0.960000,0.313500,4,,,0.957300,0.961050,,,56.876880,,921966.469000,839966.414200,0.008482,-0.001093,B,0.956600,31.331355,27.383127,55.999998,26.666665,sideways,0.960000,0.001042,-0.002083,0.006250
512050.SH,20250605.000000,0.940000,0.320200,3,,,0.936300,0.940500,,,57.924388,,2978266.197000,2945774.837200,0.008663,-0.000532,C,0.935800,32.650572,27.122206,51.999998,19.999999,sideways,0.940000,0.001064,-0.002128,0.006383
560530.SH,20250605.000000,0.956693,0.309900,3,,,0.953441,0.957234,,,58.051520,,271338.053000,288857.415600,0.008239,-0.000565,C,0.952752,32.395627,27.667746,53.843149,19.994586,sideways,0.956693,0.001030,-0.002060,0.006179
563220.SH,20250605.000000,0.982000,0.409000,3,,,0.978000,0.982000,,,58.701749,,1198502.401000,939361.206600,0.008583,0.000000,C,0.977400,33.979918,28.607082,49.999998,13.333332,sideways,0.982000,0.000000,-0.003055,0.005092
563800.SH,20250605.000000,0.942000,0.319500,3,,,0.938700,0.942700,,,58.245340,,1496326.274000,1436196.621800,0.008341,-0.000743,C,0.938000,33.650842,28.434379,51.999998,19.999999,sideways,0.942000,0.001062,-0.001062,0.006369
159529.SZ,20250609.000000,1.558000,0.451300,6,,,1.578200,1.573750,,,43.039143,,300384.297000,351191.103400,0.022831,-0.010008,B,1.563600,22.879973,31.511355,79.310344,67.857142,sideways,1.558000,-0.004493,-0.011553,-0.032734
159595.SZ,20250609.000000,1.139000,-0.087700,5,,,1.141500,1.150500,,,38.346979,,195658.900000,206612.300000,0.008905,-0.009996,B,1.139600,27.186711,23.807330,75.999997,53.846150,sideways,1.139000,-0.005268,0.006146,0.000000
520600.SH,20250609.000000,1.200000,0.334400,4,,,1.190800,1.206750,,,52.780214,,457107.299000,509927.282000,0.025357,-0.005594,B,1.197000,45.947256,34.864434,55.172413,25.000000,sideways,1.200000,0.000000,0.005000,-0.022500
159329.SZ,20250610.000000,1.019000,0.394100,3,,,1.010900,1.023950,,,56.299679,,999361.153000,826144.343600,0.015702,-0.004834,C,1.014200,37.926958,26.838554,47.222221,47.222221,sideways,1.019000,0.000000,-0.016683,-0.021590
159338.SZ,20250610.000000,0.943000,-0.632200,3,,,0.941500,0.945800,,,48.375245,,2269799.002000,2078791.587000,0.008862,-0.002960,C,0.945000,58.343525,49.109487,47.368419,47.368419,sideways,0.943000,0.008484,0.001060,0.004242
159351.SZ,20250610.000000,0.951604,-0.721600,3,,,0.950714,0.955112,,,47.294659,,2977175.888000,2845979.544200,0.008530,-0.003673,C,0.953778,56.004998,48.414475,52.378196,57.890809,sideways,0.951604,0.008307,0.003115,0.004153
159352.SZ,20250610.000000,0.982196,-0.401200,3,,,0.979426,0.983828,,,51.519455,,2025379.763000,1984820.183000,0.008992,-0.001659,C,0.983185,58.716270,49.453424,42.855765,45.000503,sideways,0.982196,0.006043,0.001007,0.001007
159353.SZ,20250610.000000,0.955268,-0.620500,3,,,0.953181,0.957505,,,49.733165,,362066.537000,408035.121400,0.008696,-0.002336,C,0.956660,56.448421,46.404686,47.371205,47.371205,sideways,0.955268,0.008325,0.001041,0.002081
159361.SZ,20250610.000000,0.958000,-0.725400,3,,,0.956900,0.961350,,,47.335364,,959177.091000,873495.226800,0.008798,-0.003485,C,0.960200,53.172251,45.359845,54.999997,57.894734,sideways,0.958000,0.008351,0.002088,0.005219
512050.SH,20250610.000000,0.938000,-0.635600,3,,,0.936200,0.940700,,,48.724607,,2819690.427000,2775314.075800,0.008833,-0.002870,C,0.940000,56.155723,47.154896,49.999998,52.631576,sideways,0.938000,0.007463,0.002132,0.004264
520600.SH,20250610.000000,1.200000,0.000000,3,,,1.191000,1.206550,,,52.780214,,446919.768000,487487.266200,0.025179,-0.005429,C,1.199400,55.631504,41.786791,25.000000,25.000000,sideways,1.200000,0.025833,-0.029167,-0.031667
560530.SH,20250610.000000,0.954722,-0.615400,3,,,0.953047,0.957530,,,48.320795,,311515.010000,286048.757400,0.008551,-0.002933,C,0.956693,55.372504,46.533243,49.999997,55.556805,sideways,0.954722,0.007224,0.002064,0.004128
560610.SH,20250610.000000,0.926122,-0.634200,3,,,0.924743,0.929028,,,47.793080,,608033.403000,507684.253000,0.009043,-0.003128,C,0.928487,56.680146,48.076623,49.999997,55.554299,sideways,0.926122,0.008511,0.001064,0.003192
563220.SH,20250610.000000,0.979000,-0.609100,3,,,0.977600,0.982150,,,47.815081,,1072167.454000,995708.112200,0.008755,-0.003207,C,0.981200,55.841542,47.280678,49.999998,49.999998,sideways,0.979000,0.008172,0.003064,0.004086
563360.SH,20250610.000000,0.998000,-0.696500,3,,,0.996200,1.000400,,,48.763161,,422629.108000,324768.871000,0.008445,-0.002399,C,1.000200,59.197952,49.835832,47.619045,49.999998,sideways,0.998000,0.007014,0.002004,0.004008
563800.SH,20250610.000000,0.941000,-0.528500,3,,,0.938500,0.942900,,,50.543028,,1459855.463000,1392794.519400,0.008350,-0.002015,C,0.942200,58.118765,48.395619,44.999998,47.368419,sideways,0.941000,0.006376,0.002125,0.002125
563880.SH,20250610.000000,0.973000,-0.714300,3,,,0.971600,0.976000,,,47.992932,,468767.875000,415767.996400,0.008442,-0.003074,C,0.975400,57.374020,48.051055,49.999998,49.999998,sideways,0.973000,0.007194,0.001028,0.003083
159329.SZ,20250611.000000,1.019000,0.000000,3,,,1.011200,1.023700,,,56.299677,,385947.352000,868226.981800,0.015001,-0.004591,C,1.017400,42.877231,32.184780,47.222221,47.222221,sideways,1.019000,-0.000981,-0.021590,-0.030422
159595.SZ,20250611.000000,1.146000,1.147400,4,,,1.140500,1.149200,,,57.392072,,194048.521000,219611.292400,0.009100,-0.002785,B,1.140000,40.988578,29.441146,23.809523,23.809523,sideways,1.146000,0.000000,-0.006108,-0.008726
159329.SZ,20250612.000000,1.018000,-0.098100,3,,,1.012500,1.020250,,,54.295067,,452756.282000,618240.427800,0.012981,-0.002205,C,1.017000,45.251487,36.540349,49.999999,58.064514,sideways,1.018000,-0.015717,-0.020629,-0.022593
520600.SH,20250612.000000,1.206000,-2.030900,3,,,1.198200,1.208000,,,51.667910,,490548.026000,504397.200000,0.024283,-0.001656,C,1.206600,64.929791,55.279487,40.789473,61.999999,sideways,1.206000,-0.033997,-0.036484,-0.065506
159338.SZ,20250613.000000,0.944000,-0.736100,3,,,0.944600,0.945100,,,46.393120,,2111651.139000,2161654.507200,0.009156,-0.001164,C,0.947600,64.256665,61.635908,49.999998,68.749996,sideways,0.944000,0.004237,0.003178,-0.005297
159353.SZ,20250613.000000,0.956262,-0.619800,3,,,0.956362,0.956710,,,47.385952,,680955.080000,414829.831800,0.008836,-0.000468,C,0.959642,62.684644,59.599595,50.002284,64.707967,sideways,0.956262,0.003119,0.003119,-0.006237
159361.SZ,20250613.000000,0.960000,-0.621100,3,,,0.960100,0.960550,,,47.675829,,933166.753000,910766.228000,0.009077,-0.000573,C,0.963000,60.247283,57.381322,49.999998,64.705879,sideways,0.960000,0.004167,0.002083,-0.008333
159593.SZ,20250613.000000,1.138000,-0.611400,4,,,1.140200,1.146850,,,42.116989,,217999.631000,209667.554000,0.008976,-0.007717,B,1.140000,48.732755,42.158626,59.090906,59.090906,sideways,1.138000,0.000000,-0.002636,-0.008787
159605.SZ,20250613.000000,1.047000,-2.149500,4,,,1.059400,1.061850,,,39.587347,,437147.455000,491765.650400,0.018284,-0.013985,B,1.071600,56.250106,61.418354,72.413792,99.999998,sideways,1.047000,0.013372,0.002865,-0.017192
159632.SZ,20250613.000000,1.758000,-1.180400,3,,,1.767500,1.756650,,,43.610329,,299775.399000,230620.901400,0.009833,0.000769,C,1.773800,58.605369,67.967942,64.583332,79.487177,sideways,1.758000,0.008532,0.010239,0.005119
560530.SH,20250613.000000,0.956693,-0.614100,3,,,0.956496,0.956693,,,48.500092,,352563.073000,311457.829000,0.008901,0.000000,C,0.959254,62.704149,59.319466,45.451188,62.496824,sideways,0.956693,0.002059,0.002059,-0.006180
560610.SH,20250613.000000,0.927107,-0.738400,3,,,0.927994,0.928191,,,46.034289,,580572.010000,574303.790600,0.009261,-0.001168,C,0.930654,60.065249,58.989389,52.175638,70.589285,sideways,0.927107,0.004251,0.003188,-0.006376
563880.SH,20250613.000000,0.974000,-0.814700,3,,,0.974800,0.975150,,,46.454231,,428875.635000,397199.968800,0.008727,-0.001179,C,0.977800,62.249305,59.739474,52.173911,70.588231,sideways,0.974000,0.003080,0.002053,-0.005133
159509.SZ,20250620.000000,1.542000,-0.064800,5,,,1.554400,1.546000,,,40.956867,,749155.538000,822893.624200,0.009125,-0.002587,A,1.552200,37.668579,48.732579,79.069766,72.727271,sideways,1.542000,-0.005837,0.019455,0.057717
159691.SZ,20250620.000000,1.170000,0.775200,6,,,1.189600,1.176500,,,37.935663,,183025.470000,252031.820600,0.011111,-0.005525,B,1.182800,35.695047,56.004122,78.431371,78.431371,sideways,1.170000,0.011111,0.027350,0.012821
513160.SH,20250620.000000,1.066000,0.566000,6,,,1.089500,1.074250,,,40.851464,,251647.208000,229278.853600,0.019700,-0.007680,B,1.080000,29.569246,45.157753,84.374999,79.999998,sideways,1.066000,0.016886,0.052533,0.059099
511100.SH,20250627.000000,109.684000,0.082100,7,1.549474,retest,109.658400,109.407400,0.185692,0.178576,60.155785,109.407400,70447.466000,2422659.935400,0.001091,0.002528,A,,,,,,bull,109.684000,-0.001149,0.001687,0.001915
511130.SH,20250627.000000,112.660000,0.224200,7,1.350084,retest,112.575300,112.046819,0.355821,0.338477,60.920317,112.046819,2085078.112000,2827095.946600,0.002858,0.005473,A,,,,,,bull,112.660000,-0.004598,0.001944,0.001784
511160.SH,20250704.000000,100.314000,0.036900,7,1.577419,retest,100.284300,100.223950,0.077311,0.080716,65.328979,100.223950,2268105.342000,1224772.091400,0.000481,0.000898,A,,,,,,bull,100.314000,0.000040,-0.000169,-0.000289
159529.SZ,20250711.000000,1.531000,-0.065300,4,,,1.545100,1.537300,,,40.099690,,132917.658000,266155.906600,0.020761,-0.004098,B,1.533600,10.388653,20.044429,98.360654,97.619045,sideways,1.531000,-0.004572,0.001960,0.000653
159605.SZ,20250711.000000,1.049000,0.865400,3,,,1.047800,1.050150,,,51.648484,,500745.351000,366398.850800,0.014231,-0.001095,C,1.044600,45.620451,46.362007,45.454544,22.580644,sideways,1.049000,-0.005720,0.027645,0.033365
159529.SZ,20250714.000000,1.524000,-0.457200,3,,,1.540400,1.538150,,,34.240954,,105724.745000,211867.912200,0.019685,-0.009199,C,1.530800,8.232958,16.107272,96.969696,94.444442,sideways,1.524000,0.019029,0.005249,0.003937
588200.SH,20250714.000000,1.516000,-0.720400,4,,,1.513100,1.505800,,,52.486812,,1487640.785000,1602419.673400,0.017904,0.006774,B,1.513200,43.548636,41.120200,59.999999,41.463414,sideways,1.516000,0.001319,0.009894,0.008575
159529.SZ,20250715.000000,1.553000,1.902900,3,,,1.539800,1.541100,,,61.908554,,2846489.080000,719074.918600,0.020927,0.007722,C,1.534400,21.145204,17.786583,53.030302,53.030302,sideways,1.553000,-0.012234,-0.013522,-0.013522
517520.SH,20250715.000000,1.478000,-0.538400,4,,,1.478500,1.472350,,,52.918030,,222107.452000,209110.356200,0.018848,0.003837,B,1.464600,38.281650,38.155884,57.499999,29.166666,sideways,1.478000,0.000677,-0.005413,0.029093
159529.SZ,20250716.000000,1.534000,-1.223400,5,,,1.537100,1.544000,,,46.520140,,903349.773000,833023.045400,0.016484,-0.006477,A,1.534800,20.157409,18.576858,81.818181,81.818181,sideways,1.534000,-0.001304,-0.002608,0.000000
159529.SZ,20250717.000000,1.532000,-0.130400,5,,,1.535800,1.539400,,,45.103968,,330004.703000,863697.191800,0.014220,-0.004807,A,1.534800,18.488778,18.547498,84.848484,84.848484,sideways,1.532000,0.000000,0.000000,0.001305
513310.SH,20250717.000000,1.647000,-0.842900,3,,,1.645400,1.646800,,,49.160333,,309805.516000,219981.470200,0.013835,0.000121,C,1.655200,54.324619,51.175022,58.490565,67.391303,sideways,1.647000,0.002429,-0.006679,0.003643
159217.SZ,20250804.000000,1.541000,-0.258900,7,1.365007,retest,1.533300,1.455200,0.079815,0.078801,58.609504,1.455200,844626.394000,1303162.069000,0.035830,0.058961,C,,,,,,bull,1.541000,0.025957,0.007787,-0.004543
159506.SZ,20250804.000000,1.550000,-0.064500,7,1.402187,retest,1.536600,1.456900,0.078074,0.075486,62.174183,1.456900,939502.474000,1259920.221600,0.034147,0.063903,C,,,,,,bull,1.550000,0.025806,0.005806,-0.010323
159567.SZ,20250804.000000,0.938000,0.160200,7,1.307845,retest,0.931800,0.884975,0.047480,0.046987,59.846411,0.884975,2029402.555000,3209081.106800,0.035410,0.059917,C,,,,,,bull,0.938000,0.029851,0.010128,-0.001066
159570.SZ,20250804.000000,1.904000,-0.052500,7,1.379029,retest,1.888200,1.790300,0.098863,0.096876,61.451267,1.790300,2585382.102000,3970893.040600,0.035452,0.063509,C,,,,,,bull,1.904000,0.027836,0.005777,-0.004202
513120.SH,20250804.000000,1.420000,-0.070400,7,1.343725,retest,1.407800,1.334850,0.074653,0.072897,60.746348,1.334850,7656061.096000,12293864.034000,0.035563,0.063790,C,,,,,,bull,1.420000,0.031690,0.007746,-0.002113
520500.SH,20250804.000000,1.962000,-0.203500,7,1.313953,retest,1.939200,1.833050,0.104718,0.100636,63.261176,1.833050,1057477.942000,1663973.438200,0.035059,0.070347,C,,,,,,bull,1.962000,0.031091,0.007136,-0.011213
520880.SH,20250804.000000,0.603500,-0.412500,7,2.948731,retest,0.599150,0.566375,0.027715,0.024755,59.313884,0.566375,624835.708000,1399691.903800,0.043319,0.065548,C,,,,,,bull,0.603500,0.027341,0.002486,-0.010771
513980.SH,20250827.000000,0.799000,-1.479700,7,1.448009,retest,0.796700,0.782700,0.014485,0.013367,52.699381,0.782700,1688980.159000,1582549.964400,0.021277,0.020825,B,,,,,,bull,0.799000,-0.015019,0.012516,0.001252
159740.SZ,20250828.000000,0.755000,-0.395800,7,1.422431,retest,0.750700,0.740700,0.008996,0.007171,53.909295,0.740700,2793816.988000,3039341.315600,0.018732,0.019306,A,,,,,,bull,0.755000,0.005298,0.007947,-0.017219
513010.SH,20250828.000000,0.785000,-1.008800,7,1.397749,retest,0.783100,0.772650,0.009783,0.008140,51.409252,0.772650,1598680.675000,1608783.383000,0.019745,0.015984,A,,,,,,bull,0.785000,0.007643,0.012739,-0.015287
513130.SH,20250828.000000,0.755000,-0.918600,7,1.497525,retest,0.752800,0.742850,0.009123,0.007492,51.725331,0.742850,8263026.238000,7670341.992000,0.019868,0.016356,A,,,,,,bull,0.755000,0.006623,0.010596,-0.017219
513180.SH,20250828.000000,0.767000,-0.904400,7,1.466094,retest,0.765600,0.755600,0.009203,0.007694,51.012430,0.755600,8385046.553000,7595899.772800,0.019836,0.015087,A,,,,,,bull,0.767000,0.007823,0.011734,-0.018253
159740.SZ,20250829.000000,0.759000,0.529800,7,1.432785,retest,0.752700,0.742400,0.009006,0.007538,57.574991,0.742400,2761605.750000,3078266.673600,0.019104,0.022360,B,,,,,,bull,0.759000,0.013175,-0.006588,-0.005270
513010.SH,20250829.000000,0.791000,0.764300,7,1.348523,retest,0.785200,0.774350,0.009724,0.008457,56.489530,0.774350,1405105.361000,1584020.349400,0.019957,0.021502,B,,,,,,bull,0.791000,0.013906,-0.006321,-0.002528
513130.SH,20250829.000000,0.760000,0.662300,7,1.464255,retest,0.754700,0.744450,0.009049,0.007803,56.164728,0.744450,6631023.336000,7667585.465800,0.020301,0.020888,B,,,,,,bull,0.760000,0.013158,-0.007895,-0.002632
513180.SH,20250829.000000,0.773000,0.782300,7,1.435733,retest,0.767500,0.757250,0.009150,0.007985,56.098388,0.757250,6672673.825000,7576910.928600,0.020237,0.020799,B,,,,,,bull,0.773000,0.012937,-0.006468,-0.002587
513980.SH,20250901.000000,0.809000,1.505600,7,1.435570,retest,0.798900,0.787700,0.012478,0.012928,59.881371,0.787700,1294340.127000,1708570.969000,0.023574,0.027041,B,,,,,,bull,0.809000,-0.006180,-0.038319,-0.011125
513980.SH,20250902.000000,0.804000,-0.618000,7,1.350385,retest,0.800400,0.789200,0.012178,0.012778,55.320011,0.789200,1116996.602000,1637666.871200,0.022921,0.018753,A,,,,,,bull,0.804000,-0.004975,-0.004975,0.001244
159506.SZ,20250903.000000,1.706000,1.668700,7,1.330608,breakout,1.635600,1.613900,0.044486,0.045643,69.800849,1.613900,1015753.925000,1021480.376000,0.032909,0.057067,C,,,,,,bull,1.706000,-0.036342,0.002931,-0.007620
513310.SH,20250903.000000,1.906000,-1.192300,7,2.008375,retest,1.903100,1.813850,0.070881,0.061715,56.099847,1.813850,2163759.430000,4008573.270200,0.034440,0.050804,C,,,,,,bull,1.906000,-0.041973,-0.008395,0.016264
159506.SZ,20250904.000000,1.644000,-3.634200,7,1.366863,retest,1.637100,1.618150,0.041794,0.044873,51.015293,1.618150,826457.874000,1052518.282800,0.036279,0.015975,B,,,,,,bull,1.644000,0.045012,0.041363,0.010341
159363.SZ,20250905.000000,0.842000,6.313100,7,1.817157,retest,0.839600,0.767350,0.061956,0.061289,55.469489,0.767350,1746961.539000,1895950.117800,0.060825,0.097283,C,,,,,,bull,0.842000,-0.043943,-0.027316,0.035629
159506.SZ,20250905.000000,1.718000,4.501200,8,1.388699,breakout,1.643600,1.627500,0.045112,0.044921,64.643843,1.627500,1026533.829000,1084923.664200,0.036380,0.055607,C,,,,,,bull,1.718000,-0.004075,-0.014552,-0.033760
551500.SH,20250916.000000,99.770000,0.014000,7,1.418465,retest,99.765500,99.724450,-0.025258,-0.032785,55.278606,99.724450,8665118.902000,5457873.649000,0.000905,0.000457,A,,,,,,bull,99.770000,0.000070,-0.000431,-0.000531
551500.SH,20250917.000000,99.777000,0.007000,7,1.599201,retest,99.758000,99.739300,-0.020795,-0.030387,56.497710,99.739300,7619872.048000,6754085.486400,0.000876,0.000378,A,,,,,,bull,99.777000,-0.000080,-0.000170,-0.001804
159530.SZ,20250923.000000,1.642000,-1.262800,7,1.497223,retest,1.637000,1.584350,0.052668,0.049678,53.400187,1.584350,1006779.157000,1351749.156800,0.036976,0.036387,B,,,,,,bull,1.642000,0.024970,-0.006699,0.028624
159740.SZ,20250923.000000,0.815000,-1.807200,7,1.416324,retest,0.810100,0.784400,0.021557,0.017752,57.421210,0.784400,3280904.173000,4214284.132600,0.023488,0.039011,B,,,,,,bull,0.815000,0.026994,0.020859,0.051534
513010.SH,20250923.000000,0.853000,-1.728100,7,1.350261,retest,0.847800,0.819750,0.023401,0.019389,57.947483,0.819750,2008847.306000,2150995.219200,0.023698,0.040561,C,,,,,,bull,0.853000,0.023447,0.019930,0.048066
513130.SH,20250923.000000,0.818000,-1.800700,7,1.323298,retest,0.813400,0.786800,0.022019,0.018148,57.197436,0.786800,7800028.641000,9225355.441800,0.023926,0.039654,B,,,,,,bull,0.818000,0.024450,0.020782,0.048900
513260.SH,20250923.000000,1.591000,-1.607900,7,1.551466,retest,1.578400,1.527100,0.043224,0.035602,59.267449,1.527100,1123072.751000,1245555.739200,0.023031,0.041844,C,,,,,,bull,1.591000,0.023256,0.019485,0.048397
